prompt_id,problem,n_successes_intervened,pass1_intervened,intervention_category,intervention,original_word,n_successes_original,pass1_original,model
1217,sortBySuccessRate,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1219,sortBySuccessRate,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1280,find_multiples,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1281,find_multiples,182,0.91,parameter,value_provided,input,188,0.94,llama3p1_8b_base
1287,find_multiples,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1295,find_multiples,36,0.18,parameter,value_provided,parameter,18,0.09,llama3p1_8b_base
1300,find_multiples,2,0.01,parameter,value_provided,input,6,0.03,llama3p1_8b_base
1302,find_multiples,197,0.985,parameter,value_provided,input,196,0.98,llama3p1_8b_base
897,altText,0,0.0,parameter,value_provided,input,1,0.005,llama3p1_8b_base
1303,find_multiples,34,0.17,parameter,value_provided,input,23,0.115,llama3p1_8b_base
1304,find_multiples,200,1.0,parameter,value_provided,input,200,1.0,llama3p1_8b_base
1305,find_multiples,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1306,find_multiples,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1327,total_bill,0,0.0,parameter,value_provided,parameter,0,0.0,llama3p1_8b_base
1328,total_bill,171,0.855,parameter,value_provided,parameter,183,0.915,llama3p1_8b_base
1340,total_bill,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1341,total_bill,6,0.03,parameter,value_provided,input,2,0.01,llama3p1_8b_base
1343,total_bill,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1347,translate,123,0.615,parameter,value_provided,input,161,0.805,llama3p1_8b_base
1177,sortedBooks,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1350,translate,119,0.595,parameter,value_provided,other,122,0.61,llama3p1_8b_base
1351,translate,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1352,translate,139,0.695,parameter,value_provided,input,138,0.69,llama3p1_8b_base
1353,translate,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1354,translate,120,0.6,parameter,value_provided,input,147,0.735,llama3p1_8b_base
1355,translate,1,0.005,parameter,value_provided,parameter,1,0.005,llama3p1_8b_base
1358,translate,128,0.64,parameter,value_provided,parameter,132,0.66,llama3p1_8b_base
1366,translate,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1369,translate,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1374,topScores,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1223,sortBySuccessRate,1,0.005,parameter,value_provided,input,5,0.025,llama3p1_8b_base
1422,topScores,0,0.0,parameter,value_provided,parameter,0,0.0,llama3p1_8b_base
1457,topScores,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1470,generateCardDeck,0,0.0,parameter,value_provided,parameter,0,0.0,llama3p1_8b_base
1473,generateCardDeck,0,0.0,parameter,value_provided,parameter,0,0.0,llama3p1_8b_base
1488,generateCardDeck,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1492,generateCardDeck,1,0.005,parameter,value_provided,input,12,0.06,llama3p1_8b_base
1493,generateCardDeck,0,0.0,parameter,value_provided,parameter,0,0.0,llama3p1_8b_base
1498,generateCardDeck,6,0.03,parameter,value_provided,parameter,0,0.0,llama3p1_8b_base
1543,reverseWords,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1546,reverseWords,58,0.29,parameter,value_provided,input,61,0.305,llama3p1_8b_base
1307,find_multiples,0,0.0,parameter,value_provided,input,1,0.005,llama3p1_8b_base
1576,reverseWords,148,0.74,parameter,value_provided,input,114,0.57,llama3p1_8b_base
1585,percentWin,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1587,percentWin,46,0.23,parameter,value_provided,input,37,0.185,llama3p1_8b_base
1631,correctNumberofPlayers,147,0.735,parameter,value_provided,input,181,0.905,llama3p1_8b_base
1646,exp,143,0.715,parameter,value_provided,input,64,0.32,llama3p1_8b_base
1656,exp,49,0.245,parameter,value_provided,parameter,41,0.205,llama3p1_8b_base
1657,exp,200,1.0,parameter,value_provided,other,200,1.0,llama3p1_8b_base
1695,laugh,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1698,laugh,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1699,laugh,0,0.0,parameter,value_provided,input value,0,0.0,llama3p1_8b_base
648,assessVowels,0,0.0,parameter,value_provided,input,8,0.04,llama3p1_8b_base
1344,total_bill,198,0.99,parameter,value_provided,input,197,0.985,llama3p1_8b_base
1716,laugh,0,0.0,parameter,value_provided,input value,0,0.0,llama3p1_8b_base
1717,laugh,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1718,laugh,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1732,laugh,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1738,laugh,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1739,laugh,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1741,laugh,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1742,laugh,0,0.0,parameter,value_provided,input,1,0.005,llama3p1_8b_base
1746,laugh,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1460,topScores,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
3,add_up,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
5,add_up,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
77,subtract_add,180,0.9,parameter,value_provided,input,185,0.925,llama3p1_8b_base
178,convert,11,0.055,parameter,value_provided,input,66,0.33,llama3p1_8b_base
187,convert,1,0.005,parameter,value_provided,input,10,0.05,llama3p1_8b_base
238,add_int,129,0.645,parameter,value_provided,input,152,0.76,llama3p1_8b_base
259,check_prime,138,0.69,parameter,value_provided,input,80,0.4,llama3p1_8b_base
269,check_prime,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
676,hasHorizontalWin,3,0.015,parameter,value_provided,input,13,0.065,llama3p1_8b_base
275,check_prime,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
276,check_prime,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
277,check_prime,24,0.12,parameter,value_provided,input,25,0.125,llama3p1_8b_base
284,check_prime,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
288,check_prime,5,0.025,parameter,value_provided,input,3,0.015,llama3p1_8b_base
334,remove_odd,21,0.105,parameter,value_provided,input,39,0.195,llama3p1_8b_base
384,planets_mass,189,0.945,parameter,value_provided,input,172,0.86,llama3p1_8b_base
397,planets_mass,0,0.0,parameter,value_provided,parameter,0,0.0,llama3p1_8b_base
427,student_grades,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
429,student_grades,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
705,readingIceCream,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
441,student_grades,0,0.0,parameter,value_provided,input,1,0.005,llama3p1_8b_base
456,times_with,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
459,times_with,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
461,times_with,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
464,times_with,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
465,times_with,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
467,times_with,0,0.0,parameter,value_provided,input,1,0.005,llama3p1_8b_base
468,times_with,0,0.0,parameter,value_provided,parameter,0,0.0,llama3p1_8b_base
469,times_with,146,0.73,parameter,value_provided,parameter,114,0.57,llama3p1_8b_base
483,times_with,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
750,findHorizontals,7,0.035,parameter,value_provided,input,2,0.01,llama3p1_8b_base
485,times_with,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
492,meeps_morps,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
493,meeps_morps,200,1.0,parameter,value_provided,input,200,1.0,llama3p1_8b_base
503,meeps_morps,200,1.0,parameter,value_provided,input,200,1.0,llama3p1_8b_base
504,meeps_morps,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
527,print_time,197,0.985,parameter,value_provided,input,193,0.965,llama3p1_8b_base
528,print_time,198,0.99,parameter,value_provided,input,196,0.98,llama3p1_8b_base
536,print_time,141,0.705,parameter,value_provided,parameter,150,0.75,llama3p1_8b_base
541,mod_end,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
553,mod_end,0,0.0,parameter,value_provided,other,4,0.02,llama3p1_8b_base
947,edit_col,165,0.825,parameter,value_provided,input,180,0.9,llama3p1_8b_base
566,increaseScore,200,1.0,parameter,value_provided,input,200,1.0,llama3p1_8b_base
567,increaseScore,200,1.0,parameter,value_provided,input,200,1.0,llama3p1_8b_base
568,increaseScore,162,0.81,parameter,value_provided,input,159,0.795,llama3p1_8b_base
570,increaseScore,74,0.37,parameter,value_provided,input,85,0.425,llama3p1_8b_base
571,increaseScore,200,1.0,parameter,value_provided,input,200,1.0,llama3p1_8b_base
572,increaseScore,175,0.875,parameter,value_provided,input,187,0.935,llama3p1_8b_base
573,increaseScore,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
574,increaseScore,200,1.0,parameter,value_provided,input,200,1.0,llama3p1_8b_base
576,increaseScore,200,1.0,parameter,value_provided,input,200,1.0,llama3p1_8b_base
577,increaseScore,74,0.37,parameter,value_provided,parameter,81,0.405,llama3p1_8b_base
1032,fib,0,0.0,parameter,value_provided,other,0,0.0,llama3p1_8b_base
579,increaseScore,77,0.385,parameter,value_provided,parameter,158,0.79,llama3p1_8b_base
585,increaseScore,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
586,increaseScore,6,0.03,parameter,value_provided,input,0,0.0,llama3p1_8b_base
605,getSeason,184,0.92,parameter,value_provided,input,192,0.96,llama3p1_8b_base
617,getSeason,0,0.0,parameter,value_provided,parameter,0,0.0,llama3p1_8b_base
620,getSeason,0,0.0,parameter,value_provided,parameter,0,0.0,llama3p1_8b_base
628,getSeason,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
629,getSeason,200,1.0,parameter,value_provided,parameter,200,1.0,llama3p1_8b_base
632,getSeason,200,1.0,parameter,value_provided,parameter,200,1.0,llama3p1_8b_base
637,getSeason,35,0.175,parameter,value_provided,input,57,0.285,llama3p1_8b_base
1141,sortedBooks,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
638,getSeason,108,0.54,parameter,value_provided,input,183,0.915,llama3p1_8b_base
663,assessVowels,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
665,assessVowels,124,0.62,parameter,value_provided,input,143,0.715,llama3p1_8b_base
668,assessVowels,150,0.75,parameter,value_provided,input,137,0.685,llama3p1_8b_base
669,assessVowels,63,0.315,parameter,value_provided,input,87,0.435,llama3p1_8b_base
671,assessVowels,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
672,assessVowels,130,0.65,parameter,value_provided,input,102,0.51,llama3p1_8b_base
673,assessVowels,200,1.0,parameter,value_provided,input,200,1.0,llama3p1_8b_base
690,hasHorizontalWin,4,0.02,parameter,value_provided,input,1,0.005,llama3p1_8b_base
691,hasHorizontalWin,158,0.79,parameter,value_provided,parameter,161,0.805,llama3p1_8b_base
1669,laugh,0,0.0,parameter,value_provided,other,0,0.0,llama3p1_8b_base
701,hasHorizontalWin,180,0.9,parameter,value_provided,input,186,0.93,llama3p1_8b_base
706,readingIceCream,200,1.0,parameter,value_provided,input,200,1.0,llama3p1_8b_base
752,findHorizontals,53,0.265,parameter,value_provided,input,43,0.215,llama3p1_8b_base
791,partialWordle,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
798,partialWordle,200,1.0,parameter,value_provided,parameter,200,1.0,llama3p1_8b_base
837,set_chars,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
866,altText,2,0.01,parameter,value_provided,input,0,0.0,llama3p1_8b_base
867,altText,0,0.0,parameter,value_provided,other,0,0.0,llama3p1_8b_base
869,altText,17,0.085,parameter,value_provided,other,2,0.01,llama3p1_8b_base
870,altText,1,0.005,parameter,value_provided,input,1,0.005,llama3p1_8b_base
139,convert,6,0.03,provide,enter,input,11,0.055,llama3p1_8b_base
141,convert,10,0.05,provide,enter,input,22,0.11,llama3p1_8b_base
995,pattern,194,0.97,provide,enter,input,187,0.935,llama3p1_8b_base
1159,sortedBooks,0,0.0,provide,enter,other,0,0.0,llama3p1_8b_base
1207,sortBySuccessRate,0,0.0,provide,enter,enter,0,0.0,llama3p1_8b_base
1209,sortBySuccessRate,200,1.0,provide,enter,enter,200,1.0,llama3p1_8b_base
1336,total_bill,0,0.0,provide,enter,enter,0,0.0,llama3p1_8b_base
1338,total_bill,0,0.0,provide,enter,enter,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,provide,enter,enter,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,provide,enter,enter,0,0.0,llama3p1_8b_base
1366,translate,0,0.0,provide,enter,input,0,0.0,llama3p1_8b_base
1369,translate,0,0.0,provide,enter,input,0,0.0,llama3p1_8b_base
474,times_with,3,0.015,provide,enter,enter,2,0.01,llama3p1_8b_base
1498,generateCardDeck,0,0.0,provide,enter,input,0,0.0,llama3p1_8b_base
1509,generateCardDeck,0,0.0,provide,enter,enter,0,0.0,llama3p1_8b_base
1511,generateCardDeck,0,0.0,provide,enter,enter,0,0.0,llama3p1_8b_base
1592,percentWin,0,0.0,provide,enter,input,0,0.0,llama3p1_8b_base
1595,percentWin,4,0.02,provide,enter,input,2,0.01,llama3p1_8b_base
475,times_with,14,0.07,provide,enter,enter,21,0.105,llama3p1_8b_base
583,increaseScore,200,1.0,provide,enter,enter,200,1.0,llama3p1_8b_base
698,hasHorizontalWin,199,0.995,provide,enter,enter,195,0.975,llama3p1_8b_base
699,hasHorizontalWin,2,0.01,provide,enter,enter,1,0.005,llama3p1_8b_base
891,altText,0,0.0,provide,enter,enter,0,0.0,llama3p1_8b_base
906,changeSection,19,0.095,provide,enter,input,36,0.18,llama3p1_8b_base
907,changeSection,188,0.94,provide,enter,input,191,0.955,llama3p1_8b_base
139,convert,10,0.05,provide,input,input,11,0.055,llama3p1_8b_base
141,convert,12,0.06,provide,input,input,22,0.11,llama3p1_8b_base
995,pattern,186,0.93,provide,input,input,187,0.935,llama3p1_8b_base
1159,sortedBooks,0,0.0,provide,input,other,0,0.0,llama3p1_8b_base
1207,sortBySuccessRate,0,0.0,provide,input,enter,0,0.0,llama3p1_8b_base
1209,sortBySuccessRate,200,1.0,provide,input,enter,200,1.0,llama3p1_8b_base
1336,total_bill,0,0.0,provide,input,enter,0,0.0,llama3p1_8b_base
1338,total_bill,0,0.0,provide,input,enter,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,provide,input,enter,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,provide,input,enter,0,0.0,llama3p1_8b_base
1366,translate,0,0.0,provide,input,input,0,0.0,llama3p1_8b_base
1369,translate,0,0.0,provide,input,input,0,0.0,llama3p1_8b_base
474,times_with,4,0.02,provide,input,enter,2,0.01,llama3p1_8b_base
1498,generateCardDeck,0,0.0,provide,input,input,0,0.0,llama3p1_8b_base
1509,generateCardDeck,0,0.0,provide,input,enter,0,0.0,llama3p1_8b_base
1511,generateCardDeck,0,0.0,provide,input,enter,0,0.0,llama3p1_8b_base
1592,percentWin,0,0.0,provide,input,input,0,0.0,llama3p1_8b_base
1595,percentWin,1,0.005,provide,input,input,2,0.01,llama3p1_8b_base
475,times_with,37,0.185,provide,input,enter,21,0.105,llama3p1_8b_base
583,increaseScore,200,1.0,provide,input,enter,200,1.0,llama3p1_8b_base
698,hasHorizontalWin,199,0.995,provide,input,enter,195,0.975,llama3p1_8b_base
699,hasHorizontalWin,0,0.0,provide,input,enter,1,0.005,llama3p1_8b_base
891,altText,0,0.0,provide,input,enter,0,0.0,llama3p1_8b_base
906,changeSection,33,0.165,provide,input,input,36,0.18,llama3p1_8b_base
907,changeSection,186,0.93,provide,input,input,191,0.955,llama3p1_8b_base
139,convert,20,0.1,provide,provide,input,11,0.055,llama3p1_8b_base
141,convert,14,0.07,provide,provide,input,22,0.11,llama3p1_8b_base
995,pattern,183,0.915,provide,provide,input,187,0.935,llama3p1_8b_base
1159,sortedBooks,0,0.0,provide,provide,other,0,0.0,llama3p1_8b_base
1207,sortBySuccessRate,0,0.0,provide,provide,enter,0,0.0,llama3p1_8b_base
1209,sortBySuccessRate,200,1.0,provide,provide,enter,200,1.0,llama3p1_8b_base
1336,total_bill,0,0.0,provide,provide,enter,0,0.0,llama3p1_8b_base
1338,total_bill,0,0.0,provide,provide,enter,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,provide,provide,enter,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,provide,provide,enter,0,0.0,llama3p1_8b_base
1366,translate,0,0.0,provide,provide,input,0,0.0,llama3p1_8b_base
1369,translate,0,0.0,provide,provide,input,0,0.0,llama3p1_8b_base
474,times_with,1,0.005,provide,provide,enter,2,0.01,llama3p1_8b_base
1498,generateCardDeck,3,0.015,provide,provide,input,0,0.0,llama3p1_8b_base
1509,generateCardDeck,0,0.0,provide,provide,enter,0,0.0,llama3p1_8b_base
1511,generateCardDeck,0,0.0,provide,provide,enter,0,0.0,llama3p1_8b_base
1592,percentWin,0,0.0,provide,provide,input,0,0.0,llama3p1_8b_base
1595,percentWin,4,0.02,provide,provide,input,2,0.01,llama3p1_8b_base
475,times_with,34,0.17,provide,provide,enter,21,0.105,llama3p1_8b_base
583,increaseScore,200,1.0,provide,provide,enter,200,1.0,llama3p1_8b_base
698,hasHorizontalWin,200,1.0,provide,provide,enter,195,0.975,llama3p1_8b_base
699,hasHorizontalWin,168,0.84,provide,provide,enter,1,0.005,llama3p1_8b_base
891,altText,0,0.0,provide,provide,enter,0,0.0,llama3p1_8b_base
906,changeSection,13,0.065,provide,provide,input,36,0.18,llama3p1_8b_base
907,changeSection,186,0.93,provide,provide,input,191,0.955,llama3p1_8b_base
0,add_up,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
76,subtract_add,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
561,increaseScore,32,0.16,return,display,return,59,0.295,llama3p1_8b_base
202,convert,0,0.0,return,display,print,0,0.0,llama3p1_8b_base
205,convert,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
229,order_strings,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
230,order_strings,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
241,add_int,143,0.715,return,display,return,162,0.81,llama3p1_8b_base
244,add_int,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
245,add_int,35,0.175,return,display,return,48,0.24,llama3p1_8b_base
246,add_int,195,0.975,return,display,return,169,0.845,llama3p1_8b_base
247,add_int,200,1.0,return,display,return,200,1.0,llama3p1_8b_base
248,add_int,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
589,getSeason,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
252,add_int,156,0.78,return,display,return,190,0.95,llama3p1_8b_base
257,check_prime,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
259,check_prime,82,0.41,return,display,return,80,0.4,llama3p1_8b_base
260,check_prime,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
262,check_prime,31,0.155,return,display,return,3,0.015,llama3p1_8b_base
264,check_prime,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
265,check_prime,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
267,check_prime,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
268,check_prime,0,0.0,return,display,return,3,0.015,llama3p1_8b_base
269,check_prime,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
648,assessVowels,0,0.0,return,display,other,8,0.04,llama3p1_8b_base
270,check_prime,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
275,check_prime,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
276,check_prime,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
277,check_prime,9,0.045,return,display,return,25,0.125,llama3p1_8b_base
278,check_prime,7,0.035,return,display,return,13,0.065,llama3p1_8b_base
283,check_prime,1,0.005,return,display,return,0,0.0,llama3p1_8b_base
284,check_prime,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
288,check_prime,0,0.0,return,display,return,3,0.015,llama3p1_8b_base
295,remove_odd,48,0.24,return,display,return,136,0.68,llama3p1_8b_base
307,remove_odd,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
750,findHorizontals,0,0.0,return,display,return,2,0.01,llama3p1_8b_base
308,remove_odd,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
310,remove_odd,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
311,remove_odd,0,0.0,return,display,output,0,0.0,llama3p1_8b_base
323,remove_odd,105,0.525,return,display,return,99,0.495,llama3p1_8b_base
334,remove_odd,10,0.05,return,display,return,39,0.195,llama3p1_8b_base
335,remove_odd,0,0.0,return,display,print,0,0.0,llama3p1_8b_base
337,remove_odd,0,0.0,return,display,print,0,0.0,llama3p1_8b_base
340,remove_odd,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
343,remove_odd,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
346,remove_odd,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
811,andCount,187,0.935,return,display,return,193,0.965,llama3p1_8b_base
349,remove_odd,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
355,create_list,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
357,create_list,0,0.0,return,display,return,101,0.505,llama3p1_8b_base
358,create_list,195,0.975,return,display,return,200,1.0,llama3p1_8b_base
359,create_list,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
360,create_list,107,0.535,return,display,return,77,0.385,llama3p1_8b_base
361,create_list,7,0.035,return,display,return,0,0.0,llama3p1_8b_base
362,create_list,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
363,create_list,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
365,create_list,172,0.86,return,display,return,200,1.0,llama3p1_8b_base
858,altText,0,0.0,return,display,output,0,0.0,llama3p1_8b_base
366,create_list,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
367,create_list,0,0.0,return,display,return,67,0.335,llama3p1_8b_base
370,has_qu,78,0.39,return,display,return,183,0.915,llama3p1_8b_base
371,has_qu,45,0.225,return,display,return,134,0.67,llama3p1_8b_base
373,has_qu,123,0.615,return,display,return,169,0.845,llama3p1_8b_base
374,has_qu,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
375,has_qu,11,0.055,return,display,return,71,0.355,llama3p1_8b_base
376,has_qu,65,0.325,return,display,return,179,0.895,llama3p1_8b_base
377,has_qu,157,0.785,return,display,return,150,0.75,llama3p1_8b_base
378,has_qu,157,0.785,return,display,return,200,1.0,llama3p1_8b_base
898,changeSection,4,0.02,return,display,return,76,0.38,llama3p1_8b_base
379,has_qu,169,0.845,return,display,return,194,0.97,llama3p1_8b_base
380,has_qu,139,0.695,return,display,return,166,0.83,llama3p1_8b_base
384,planets_mass,59,0.295,return,display,return,172,0.86,llama3p1_8b_base
392,planets_mass,111,0.555,return,display,output,200,1.0,llama3p1_8b_base
393,planets_mass,182,0.91,return,display,return,167,0.835,llama3p1_8b_base
394,planets_mass,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
396,planets_mass,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
397,planets_mass,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
398,planets_mass,18,0.09,return,display,return,51,0.255,llama3p1_8b_base
400,planets_mass,64,0.32,return,display,return,193,0.965,llama3p1_8b_base
986,pattern,0,0.0,return,display,return,12,0.06,llama3p1_8b_base
401,planets_mass,0,0.0,return,display,output,2,0.01,llama3p1_8b_base
403,planets_mass,0,0.0,return,display,output,12,0.06,llama3p1_8b_base
409,planets_mass,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
410,planets_mass,0,0.0,return,display,return,29,0.145,llama3p1_8b_base
411,planets_mass,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
415,planets_mass,11,0.055,return,display,return,6,0.03,llama3p1_8b_base
416,planets_mass,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
420,planets_mass,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
426,student_grades,0,0.0,return,display,print,0,0.0,llama3p1_8b_base
427,student_grades,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
1014,reduce,138,0.69,return,display,return,200,1.0,llama3p1_8b_base
429,student_grades,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
430,student_grades,7,0.035,return,display,return,37,0.185,llama3p1_8b_base
435,student_grades,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
436,student_grades,2,0.01,return,display,return,12,0.06,llama3p1_8b_base
437,student_grades,0,0.0,return,display,output,9,0.045,llama3p1_8b_base
439,student_grades,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
440,student_grades,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
441,student_grades,2,0.01,return,display,return,1,0.005,llama3p1_8b_base
453,times_with,0,0.0,return,display,return,2,0.01,llama3p1_8b_base
461,times_with,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
1032,fib,8,0.04,return,display,return,0,0.0,llama3p1_8b_base
464,times_with,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
467,times_with,16,0.08,return,display,return,1,0.005,llama3p1_8b_base
469,times_with,184,0.92,return,display,return,114,0.57,llama3p1_8b_base
470,times_with,14,0.07,return,display,output,12,0.06,llama3p1_8b_base
471,times_with,21,0.105,return,display,output,31,0.155,llama3p1_8b_base
483,times_with,0,0.0,return,display,produce,0,0.0,llama3p1_8b_base
492,meeps_morps,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
493,meeps_morps,164,0.82,return,display,return,200,1.0,llama3p1_8b_base
494,meeps_morps,194,0.97,return,display,return,197,0.985,llama3p1_8b_base
496,meeps_morps,200,1.0,return,display,return,200,1.0,llama3p1_8b_base
114,convert,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
1065,add_word,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
500,meeps_morps,0,0.0,return,display,output,0,0.0,llama3p1_8b_base
502,meeps_morps,97,0.485,return,display,output,180,0.9,llama3p1_8b_base
517,print_time,0,0.0,return,display,return,199,0.995,llama3p1_8b_base
518,print_time,0,0.0,return,display,return,179,0.895,llama3p1_8b_base
519,print_time,0,0.0,return,display,return,4,0.02,llama3p1_8b_base
521,print_time,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
522,print_time,0,0.0,return,display,return,153,0.765,llama3p1_8b_base
523,print_time,0,0.0,return,display,return,19,0.095,llama3p1_8b_base
524,print_time,0,0.0,return,display,output,0,0.0,llama3p1_8b_base
526,print_time,0,0.0,return,display,return,200,1.0,llama3p1_8b_base
1091,check_for_aspen,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
527,print_time,0,0.0,return,display,return,193,0.965,llama3p1_8b_base
528,print_time,0,0.0,return,display,return,196,0.98,llama3p1_8b_base
529,print_time,0,0.0,return,display,print,0,0.0,llama3p1_8b_base
533,print_time,0,0.0,return,display,return,167,0.835,llama3p1_8b_base
534,print_time,0,0.0,return,display,return,0,0.0,llama3p1_8b_base
535,print_time,0,0.0,return,display,return,200,1.0,llama3p1_8b_base
